price,location,ratings,type,,,,,closed,,bar,nonsmoking,room,spa,teacoffee,wifi,,swimming,,,swimming,,restaurants,,,,restaurants,air,airconditioning,airport,airportshuttle,all,allrooms,and,andwellness,bar,barbreakfast,barsuperb,breakfast,centre,centrefitness,centrerestaurant,centreroom,closed,closed,conditioning,conditioningbreakfast,conditioninghousekeeping,conditioningteacoffee,conditioningterrace,desk,deskair,deskbar,deskbreakfast,desklift,desksuperb,deskteacoffee,facilities,facilitiesfor,family,familyrooms,fitness,fitnesscentre,for,forguests,front,frontdesk,guests,guestsbar,guestsdesk,guestsfamily,guestsfront,guestsrooms,gueststeacoffee,housekeeping,housekeepingbreakfast,in,inall,lift,liftair,maker,makerin,nonsmoking,nonsmokingrooms,parking,parkingairport,parkingbar,parkingfacilities,parkingfamily,parkingfront,parkingnonsmoking,parkingroom,parkingrooms,parkingteacoffee,pool,pool,poolairport,poolfitness,poolroom,poolspa,poolwifi,pools,poolsspa,poolswifi,restaurant,restaurantparking,restaurantwifi,restaurants,restaurants,room,roomservice,rooms,roomsbar,roomsbreakfast,roomsdesk,roomsfacilities,roomsfamily,roomsfront,roomsparking,roomsrestaurant,roomsrooms,roomssuperb,roomsteacoffee,service,service,service,serviceairport,servicebreakfast,servicefacilities,servicefitness,serviceparking,servicerestaurant,servicerooms,servicewifi,shuttle,shuttle,shuttlebar,shuttlefacilities,shuttlefamily,shuttlefitness,shuttleroom,shuttlerooms,shuttlespa,shuttleteacoffee,shuttlewifi,spa,spaand,superb,superbbreakfast,swimming,swimmingpool,swimmingpools,teacoffee,teacoffeemaker,terrace,terracebreakfast,wellness,wellnesscentre,wifi,wifiair,wifiairport,wifibreakfast,wififacilities,wififamily,wififront,wifiparking,wifirestaurant,wifirooms,wifiteacoffee
3239,20,8.3,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1394968617517264,0.1394968617517264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10164390844517801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15991089742879,0.0,0.0,0.22504976009825395,0.0,0.0,0.0,0.21741983493133712,0.21741983493133712,0.0,0.0,0.0,0.0,0.21741983493133712,0.21741983493133712,0.2850488343954397,0.2850488343954397,0.21741983493133712,0.0,0.0,0.0,0.3885368497399309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09875223365766599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16584041013327522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10039165298642733,0.0,0.0,0.0,0.2940985960466202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1394968617517264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3885368497399309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08778541374021895,0.0,0.0,0.0,0.0,0.0,0.0,0.11293070568514667,0.0,0.0,0.0
1082,11,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000,18,8.8,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903442060231476,0.12903442060231476,0.15209946541093294,0.15209946541093294,0.16475390994350148,0.16475390994350148,0.13525815126389504,0.14057525624007156,0.0,0.09402048669253275,0.26983409509503775,0.19702448822499544,0.0,0.14357738462908823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13663869438390208,0.13663869438390208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15209946541093294,0.15209946541093294,0.0,0.0,0.15209946541093294,0.15209946541093294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15653516375328827,0.0,0.2091028147050022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11455212932664248,0.0,0.12536001099593655,0.0,0.0,0.08822393173715672,0.08822393173715672,0.09286215197778078,0.16323482531596112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08822393173715672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1467079847056762,0.0,0.0,0.12903442060231476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22952883968866267,0.0,0.0,0.16475390994350148,0.16475390994350148,0.0,0.0,0.14791737777186761,0.15653516375328827,0.0,0.15209946541093294,0.15209946541093294,0.0,0.0,0.16475390994350148,0.16475390994350148,0.08120139662685599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32057182159406006
7450,13,8.6,39,0.18144133758190512,0.0,0.2582050035804328,0.0,0.0,0.18144133758190512,0.0,0.0,0.0,0.0,0.0,0.2582050035804328,0.0,0.0,0.22547569733985495,0.2582050035804328,0.0,0.2582050035804328,0.2582050035804328,0.0,0.0,0.0,0.0,0.0,0.0,0.09075696616589385,0.09075696616589385,0.0,0.0,0.11588043686827583,0.11588043686827583,0.09513445637697125,0.09887426715126554,0.0,0.06612975119215588,0.18978907894988142,0.13857809976764981,0.0,0.1009858282630668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09610546786869711,0.09610546786869711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06424842119263172,0.0,0.18980490010338813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1100997431089715,0.0,0.14707344746301448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25278293205483876,0.25278293205483876,0.06205271702167525,0.06205271702167525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06205271702167525,0.2582050035804328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09075696616589385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16144018813339125,0.0,0.0,0.11588043686827583,0.11588043686827583,0.0,0.0,0.10403838283711643,0.1100997431089715,0.0,0.0,0.0,0.0,0.0,0.11588043686827583,0.11588043686827583,0.05711338394737359,0.0,0.0,0.0,0.0,0.0,0.0,0.07347296638972976,0.0,0.0,0.0
3630,13,8.7,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24266822212354172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43256772973794594,0.43256772973794594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14985863601388277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25166638503296535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14473718359464005,0.14473718359464005,0.15234649006399617,0.0,0.0,0.0,0.0,0.0,0.5005548185524205,0.0,0.0,0.0,0.0,0.0,0.14473718359464005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31202861058481896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1332162511951682,0.0,0.0,0.0,0.0,0.0,0.0,0.17137477190367897,0.0,0.0,0.0
1616,20,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30143708430152955,0.30143708430152955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39616786869396065,0.0,0.0,0.0,0.0,0.4326233290951088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17321041754627714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6664514945636926,0.0
3400,18,7.653960396039603,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5681458934624487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5050510806196402,0.0,0.0,0.0,0.0,0.0,0.0,0.6497181309665673,0.0,0.0,0.0
4770,17,8.4,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18007094622056025,0.18007094622056025,0.0,0.0,0.0,0.0,0.1887563269431716,0.19617648754640354,0.0,0.13120807551824856,0.18828030768660042,0.0,0.0,0.2003660371035094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1906829113751204,0.1906829113751204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12747532763696526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21407678423228088,0.0,0.21844896053525814,0.0,0.2918085075714809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15986052576624238,0.0,0.17494321044638517,0.0,0.0,0.12311882979015704,0.12311882979015704,0.12959158879205662,0.2277985154161701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12311882979015704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20473487229800974,0.0,0.0,0.18007094622056025,0.0,0.0,0.0,0.0,0.36258295588293366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20642261230385564,0.21844896053525814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11331869633525259,0.0,0.0,0.0,0.0,0.0,0.0,0.14577775280903973,0.0,0.0,0.0
3600,5,8.3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15059809743836106,0.15059809743836106,0.17751767323290008,0.17751767323290008,0.0,0.0,0.0,0.0,0.0,0.10973278563991296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17263669311283725,0.0,0.0,0.0,0.0,0.0,0.28914091642933715,0.0,0.0,0.16493015986462325,0.16493015986462325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17751767323290008,0.17751767323290008,0.0,0.0,0.17751767323290008,0.17751767323290008,0.0,0.0,0.10661098980923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17903807964453827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10296753537644276,0.10296753537644276,0.32514262504391434,0.0,0.2650399841001036,0.19532612381348666,0.0,0.23670821721937602,0.0,0.0,0.0,0.0,0.0,0.0,0.10296753537644276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22198039371027553,0.15059809743836106,0.0,0.0,0.0,0.0,0.0,0.28550658478960056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17751767323290008,0.17751767323290008,0.0,0.0,0.0,0.0,0.09477142443279887,0.0,0.0,0.0,0.0,0.0,0.0,0.12191779230721017,0.0,0.0,0.0
2599,18,7.4,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21632156171720474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3403270849826972,0.0,0.0,0.4789575323620496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2101674142077133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35294644868168423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2635605960539936,0.0,0.28842728121807,0.0,0.0,0.0,0.0,0.21365647474200294,0.0,0.0,0.38505586002487124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18682750483288804,0.0,0.0,0.0,0.0,0.0,0.0,0.24034245626055387,0.0,0.0,0.0
2500,5,7.653960396039603,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18247185758352896,0.18247185758352896,0.0,0.0,0.0,0.0,0.0,0.11279522128064451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17745465848939912,0.0,0.0,0.0,0.0,0.0,0.2972102955351648,0.0,0.0,0.16953305039415392,0.16953305039415392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18247185758352896,0.18247185758352896,0.0,0.0,0.18247185758352896,0.18247185758352896,0.0,0.0,0.10958630200040059,0.0,0.0,0.0,0.3845860708133635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10584116560770165,0.10584116560770165,0.22281116274550228,0.0,0.27243675151828034,0.20077730852226883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10584116560770165,0.0,0.0,0.0,0.0,0.0,0.0,0.4311630732473973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18247185758352896,0.18247185758352896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2610,20,8.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19224333592641843,0.19224333592641843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14007744540431313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2203763151848644,0.0,0.0,0.310145447628273,0.0,0.0,0.0,0.0,0.0,0.210538676560838,0.210538676560838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1360923721877198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22854789186704885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17066673664618448,0.0,0.1867689767826106,0.0,0.0,0.13144138491517643,0.13144138491517643,0.27670337564478326,0.0,0.0,0.24934010637717635,0.0,0.30216568531400806,0.0,0.0,0.0,0.0,0.0,0.0,0.13144138491517643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21857448776233906,0.0,0.0,0.19224333592641843,0.0,0.0,0.0,0.0,0.0,0.3644583777784874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12097878454883362,0.0,0.0,0.0,0.0,0.0,0.0,0.15563200000926514,0.0,0.0,0.0
4500,17,8.2,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1471468757958138,0.1471468757958138,0.0,0.0,0.18788028039470425,0.18788028039470425,0.15424422639708213,0.16030768901326342,0.0,0.10721806486229842,0.3077104844667551,0.22468065313308422,0.0,0.16373122368811746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15581855521618482,0.15581855521618482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10416781050204467,0.0,0.30773613575732095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17850787558051992,0.0,0.23845440433899276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13063171723864103,0.0,0.14295669234360878,0.0,0.0,0.10060785226878347,0.10060785226878347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10060785226878347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16730126351536484,0.0,0.0,0.1471468757958138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26174761360240506,0.0,0.0,0.18788028039470425,0.18788028039470425,0.0,0.0,0.16868041808876083,0.17850787558051992,0.0,0.0,0.0,0.0,0.0,0.18788028039470425,0.18788028039470425,0.09259956969717463,0.0,0.0,0.0,0.0,0.0,0.0,0.11912383056015396,0.0,0.0,0.0
6650,3,8.1,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1612504528524386,0.1612504528524386,0.0,0.0,0.20588802943889004,0.20588802943889004,0.1690280627562678,0.17567268968038824,0.0,0.11749458776820061,0.33720359130532856,0.24621560511529544,0.0,0.17942435966108342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1707532861675431,0.1707532861675431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1141519758761985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19170209924019183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1431523669646396,0.0,0.15665865315877447,0.0,0.0,0.11025080655714548,0.11025080655714548,0.11604705154928643,0.20398967485281405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11025080655714548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18333657686400726,0.0,0.0,0.1612504528524386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2868353201395914,0.0,0.0,0.20588802943889004,0.20588802943889004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20588802943889004,0.20588802943889004,0.10147495464552131,0.0,0.0,0.0,0.0,0.0,0.0,0.13054148461838064,0.0,0.0,0.0
2500,20,10.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19534350131548567,0.19534350131548567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14233637025046555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22393016021992868,0.0,0.0,0.3151469327392158,0.0,0.0,0.0,0.0,0.0,0.21393387730987076,0.21393387730987076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13828703272010837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23223351384554855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13356104243277728,0.13356104243277728,0.28116556531746123,0.0,0.0,0.2533610289447744,0.0,0.3070384867292562,0.0,0.0,0.0,0.0,0.0,0.0,0.13356104243277728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2879347619149255,0.19534350131548567,0.0,0.0,0.0,0.0,0.0,0.3703357271445894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12292971948690228,0.0,0.0,0.0,0.0,0.0,0.0,0.15814176159624005,0.0,0.0,0.0
3750,14,7.9,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13268410000941105,0.13268410000941105,0.15640152903201512,0.15640152903201512,0.0,0.0,0.0,0.0,0.0,0.0966798130375898,0.13873311435978442,0.0,0.0,0.1476384051037764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20680146319995726,0.20680146319995726,0.0,0.0,0.14050345718732807,0.14050345718732807,0.20680146319995726,0.20680146319995726,0.0,0.0,0.20680146319995726,0.0,0.0,0.0,0.0,0.0,0.27748935879544984,0.0,0.0,0.15640152903201512,0.15640152903201512,0.0,0.0,0.15640152903201512,0.15640152903201512,0.0,0.0,0.09392936215372831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15774107952971858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11779218376708514,0.0,0.12890576141252752,0.0,0.0,0.09071930518380118,0.09071930518380118,0.1909774307133667,0.0,0.2335128554411144,0.0,0.27973537927991554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09071930518380118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15085755276772936,0.0,0.0,0.13268410000941105,0.0,0.0,0.0,0.0,0.2671668816642561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15640152903201512,0.15640152903201512,0.0,0.0,0.0,0.0,0.08349814088868265,0.0,0.0,0.0,0.0,0.0,0.0,0.10741538454054808,0.0,0.0,0.0
